isin,er_mean,er_sd,er_p05,er_p50,er_p95,prob_pos
TRESLEC00014,0.1334963226103665,0.3381020484613134,-0.31744172903211615,0.08820232590598837,0.7274808216231985,0.6229375
AEE01487L240,0.42282536567979845,0.37854152735560725,-0.08654139981413893,0.37687480538051515,1.1067939704375591,0.90125
CLP3064M1019,0.4821415305874552,0.4759656408352183,-0.15602711623658802,0.41895026916568495,1.3407919905920973,0.874375
BRCMINACNOR2,0.07181031691280211,0.20163184790513342,-0.2204668344972282,0.05535280348014912,0.43022065478284377,0.62025
TRAEREGL91G3,0.18230531327852184,0.20813349068101292,-0.11939599120433185,0.16476320763443514,0.5392465009780231,0.8283125
SA15M1HH2NH5,0.2385377600649968,0.3357486635532117,-0.2119917669196813,0.195240158539854,0.8233255509207407,0.774
ZAE000298253,0.24308423659203263,0.3295666280149653,-0.20897341786506776,0.20224557942895707,0.8302310495640712,0.778375
SA55SG6H5716,0.17755096251337618,0.2136697573700074,-0.13550742282364167,0.15875353738578282,0.551185872123113,0.8061875
BRRAILACNOR9,0.48543592925613355,0.25342750015587806,0.1119019161639737,0.4661035795685857,0.9220567648106188,0.98425
AEE01135A222,0.23866441157963347,0.25428052811821655,-0.1269024816780382,0.21287286894873403,0.6871082619601163,0.8434375
MX01CH170002,0.3726799282516625,0.2565022049259069,-0.0033959934215148993,0.35145830628560015,0.8234672341322655,0.9485625
BRMBRFACNOR1,0.3477768795088658,0.23512396079017026,0.009303224720619363,0.3260844820187446,0.7516874901267683,0.954625
ZAE000259479,0.41856188735050354,0.30053701491485585,-0.01682670333273232,0.38758068700316806,0.9550133129212346,0.94325
SA000A0HNF36,0.06540802789058221,0.2100379309300119,-0.2361490167854121,0.04495813986051844,0.4455538753319209,0.597625
AEE01370P249,0.18249562263693453,0.23542030595238186,-0.15420951356066925,0.15950686730145963,0.596654884138438,0.7939375
COD38PA00046,0.08700150371293523,0.21259484208605864,-0.22109381341685658,0.06355790807981987,0.4669590116004329,0.6376875
PAL1801171A1,0.3496435477106592,0.3467993490956659,-0.12127065364738153,0.3089826872881166,0.9407432234530287,0.870375
MX01GC2M0006,0.34294407001440447,0.25531133324604244,-0.02791256911016647,0.32065900494230665,0.7876683356276392,0.934875
SA15T1L22JH8,0.14274168603542817,0.32959387395637896,-0.29169440047885037,0.09891327962027385,0.7110736781512514,0.6523125
BRGOAUACNPR8,0.3165578375600579,0.40779784917390666,-0.22980190896740013,0.26199292990739925,1.04369618425736,0.7983125
BRTOTSACNOR8,0.5443281794864129,0.2848963182325678,0.11970250747001696,0.5232489023495414,1.0385288635561118,0.9848125
